[[8, 8], [7, 8], [7, 7], [6, 7], [0, 13], [1, 13], [1, 12], [0, 11], [0, 10], [2, 6], [5, 6], [5, 5], [4, 5], [4, 4], [0, 8], [1, 8], [0, 7], [0, 6], [1, 5], [3, 2], [3, 0], [2, 0], [1, 3], [0, 4], [0, 3], [0, 2], [0, 0], [2, 1], [1, 2], [1, 0], [1, 1], [0, 1]]
[[8, 8], [7, 8], [7, 7], [6, 7], [0, 13], [1, 13], [1, 12], [0, 11], [0, 10], [2, 6], [5, 6], [5, 5], [4, 5], [4, 4], [0, 8], [1, 8], [0, 7], [0, 6], [1, 5], [3, 2], [3, 0], [2, 0], [2, 1], [1, 1], [1, 2], [0, 2], [0, 3], [1, 3], [0, 1], [2, 2], [1, 0], [3, 1]]
[[8, 8], [7, 8], [7, 7], [6, 7], [0, 13], [1, 13], [1, 12], [0, 11], [0, 10], [2, 6], [5, 6], [5, 5], [4, 5], [4, 4], [0, 8], [1, 8], [0, 7], [0, 6], [1, 5], [1, 4], [0, 3], [0, 2], [1, 1], [1, 0], [0, 0], [0, 1], [1, 2], [1, 3], [0, 4], [0, 5], [1, 6], [1, 7]]
[[8, 8], [7, 8], [7, 7], [6, 7], [0, 13], [1, 13], [1, 12], [0, 11], [0, 10], [2, 6], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [3, 3], [2, 3], [2, 2], [1, 2], [1, 1], [0, 1], [0, 0], [1, 0], [0, 2], [2, 1], [1, 3], [3, 2], [2, 4], [4, 3], [3, 5], [5, 4], [4, 6]]
[[8, 8], [7, 8], [7, 7], [6, 7], [0, 13], [1, 13], [1, 12], [0, 11], [0, 10], [1, 9], [1, 8], [0, 7], [0, 6], [1, 5], [1, 4], [0, 3], [0, 2], [1, 1], [1, 0], [0, 0], [0, 1], [1, 2], [1, 3], [0, 4], [0, 5], [1, 6], [1, 7], [0, 8], [0, 9], [1, 10], [1, 11], [0, 12]]
[[8, 8], [7, 8], [7, 7], [6, 7], [6, 6], [5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [3, 3], [2, 3], [2, 2], [1, 2], [1, 1], [0, 1], [0, 0], [1, 0], [0, 2], [2, 1], [1, 3], [3, 2], [2, 4], [4, 3], [3, 5], [5, 4], [4, 6], [6, 5], [5, 7], [7, 6], [6, 8], [8, 7]]
[[1, 13], [1, 12], [0, 11], [0, 10], [1, 9], [1, 8], [0, 7], [0, 6], [1, 5], [1, 4], [0, 3], [0, 2], [1, 1], [1, 0], [0, 0], [0, 1], [1, 2], [1, 3], [0, 4], [0, 5], [1, 6], [1, 7], [0, 8], [0, 9], [1, 10], [1, 11], [0, 12], [0, 13], [1, 14], [0, 14], [6, 8], [8, 7]]
[[5, 6], [5, 5], [4, 5], [4, 4], [3, 4], [3, 3], [2, 3], [2, 2], [1, 2], [1, 1], [0, 1], [0, 0], [1, 0], [0, 2], [2, 1], [1, 3], [3, 2], [2, 4], [4, 3], [3, 5], [5, 4], [4, 6], [6, 5], [5, 7], [3, 6], [1, 11], [0, 12], [0, 13], [1, 14], [0, 14], [6, 8], [8, 7]]
[[1, 8], [0, 7], [0, 6], [1, 5], [1, 4], [0, 3], [0, 2], [1, 1], [1, 0], [0, 0], [0, 1], [1, 2], [1, 3], [0, 4], [0, 5], [1, 6], [1, 7], [0, 8], [0, 9], [1, 9], [5, 4], [4, 6], [6, 5], [5, 7], [3, 6], [1, 11], [0, 12], [0, 13], [1, 14], [0, 14], [6, 8], [8, 7]]
[[3, 3], [2, 3], [2, 2], [1, 2], [1, 1], [0, 1], [0, 0], [1, 0], [0, 2], [2, 1], [1, 3], [3, 2], [2, 4], [3, 4], [3, 1], [0, 3], [0, 5], [2, 0], [1, 4], [0, 4], [3, 0], [4, 6], [6, 5], [5, 7], [3, 6], [1, 11], [0, 12], [0, 13], [1, 14], [0, 14], [6, 8], [8, 7]]
[[2, 1], [1, 0], [1, 1], [0, 2], [0, 0], [0, 1], [1, 2], [2, 0], [3, 0], [2, 2], [0, 6], [0, 4], [2, 4], [3, 4], [3, 2], [1, 4], [1, 5], [2, 3], [1, 6], [0, 8], [0, 5], [0, 7], [1, 3], [3, 1], [4, 0], [0, 3], [0, 12], [0, 13], [1, 14], [0, 14], [6, 8], [8, 7]]
[[0, 2], [0, 1], [1, 1], [0, 0], [0, 3], [0, 7], [0, 5], [2, 0], [3, 0], [2, 2], [1, 5], [1, 4], [2, 4], [3, 4], [3, 2], [1, 6], [1, 7], [2, 3], [1, 8], [0, 9], [2, 5], [2, 7], [3, 3], [3, 1], [4, 0], [0, 6], [0, 8], [0, 4], [1, 0], [1, 2], [2, 1], [1, 3]]
